DOI	Local ID
doi:10.7910/DVN/EBVHA	http://nrs.harvard.edu/urn-3:FHCL:11029752|RemovalofEdwardGreeleyLoring|Dennis|PrinceS.Crowell,ThankfulHowes,LeviHowes
doi:10.7910/DVN/QC9Q6	http://nrs.harvard.edu/urn-3:FHCL:11029753|RemovalofEdwardGreeleyLoring|Kingston|ThomasBicknell,UriahBartlett,CynthiaBailey
doi:10.7910/DVN/DPILE	http://nrs.harvard.edu/urn-3:FHCL:11029754|RemovalofEdwardGreeleyLoring|Southborough|PeterFay,HenryS.Wheeler,HannahS.P.C.Whitney
doi:10.7910/DVN/M94SE	http://nrs.harvard.edu/urn-3:FHCL:11029755|RemovalofEdwardGreeleyLoring|Milford|GeorgeW.Stacy,AdamHunt,GeorgeW.Adams
doi:10.7910/DVN/NZ0QS	http://nrs.harvard.edu/urn-3:FHCL:11029756|RemovalofEdwardGreeleyLoring|Leicester|AlonzoWhite,PrestonCummings,SamuelSouthgate,Samuel
doi:10.7910/DVN/VSDVU	http://nrs.harvard.edu/urn-3:FHCL:11029757|RemovalofEdwardGreeleyLoring|Dorchester|DavidB.Bartlett,WilliamF.Bartlett,DanielGrover
doi:10.7910/DVN/YVNJE	http://nrs.harvard.edu/urn-3:FHCL:11029758|AgainsttheremovalofEdwardGreeleyLoring|Winchester|ElmoreJohnson,SethJohnson,JosiahHovey
doi:10.7910/DVN/HH50I	http://nrs.harvard.edu/urn-3:FHCL:11029759|AgainsttheremovalofEdwardGreeleyLoring|Plymouth|EdwardBartlett,AbrahamJackson,AsaBarrows
doi:10.7910/DVN/3OTRM	http://nrs.harvard.edu/urn-3:FHCL:11029760|AgainsttheremovalofEdwardGreeleyLoring|Duxbury|JosephF.Wadsworth,IchabodW.Chandler,GilbertM.Peter
doi:10.7910/DVN/IAD7J	http://nrs.harvard.edu/urn-3:FHCL:11029761|AgainsttheremovalofEdwardGreeleyLoring|EssexCounty|JohnW.Proctor,AaronLow,JamesMurray
doi:10.7910/DVN/B5PQA	http://nrs.harvard.edu/urn-3:FHCL:11029762|AgainsttheremovalofEdwardGreeleyLoring|Leicester|CharlesBarnes,RichardBowditch,SamuelFirth
doi:10.7910/DVN/WJWDN	http://nrs.harvard.edu/urn-3:FHCL:11029763|RemovalofEdwardGreeleyLoring|Bradford|B.R.Downes,JohnPerley,RubyPerley
doi:10.7910/DVN/3EJL8	http://nrs.harvard.edu/urn-3:FHCL:11029764|RemovalofEdwardGreeleyLoring|Ashburnham|PhilipR.Merriam,JackHastings,IsaacS.Perry
doi:10.7910/DVN/TJFBY	http://nrs.harvard.edu/urn-3:FHCL:11029765|RemovalofEdwardGreeleyLoring|Salem|DavidMerritt,BrownEmerson,JamesW.Thompson,Charlott
doi:10.7910/DVN/X0DPS	http://nrs.harvard.edu/urn-3:FHCL:11029766|RemovalofEdwardGreeleyLoring|Abington|GilbertBates,EzekielTownsend,SalomeRussell
doi:10.7910/DVN/N4XHL	http://nrs.harvard.edu/urn-3:FHCL:11029767|RemovalofEdwardGreeleyLoring|Acton|WilliamH.Gray,MartinPike,JohnFletcher
doi:10.7910/DVN/GWFZH	http://nrs.harvard.edu/urn-3:FHCL:11029768|RemovalofEdwardGreeleyLoring|Cummington|HiramBrown,HiramSteele,RoyalJoy
doi:10.7910/DVN/TEUHC	http://nrs.harvard.edu/urn-3:FHCL:11029769|RemovalofEdwardGreeleyLoring|Attleboro|JohnL.Hammett,GeorgeF.Warren,GilesManchester
doi:10.7910/DVN/KW1SK	http://nrs.harvard.edu/urn-3:FHCL:11029770|RemovalofEdwardGreeleyLoring|Amesbury|SawyerCurrier,EdwardSargent,JohnL.Foster
doi:10.7910/DVN/EAAP3	http://nrs.harvard.edu/urn-3:FHCL:11029771|RemovalofEdwardGreeleyLoring|Shrewsbury|ThomasW.Ward,LuciusS.Allen,JosephCummings
doi:10.7910/DVN/TDOIF	http://nrs.harvard.edu/urn-3:FHCL:11029772|RemovalofEdwardGreeleyLoring|Brewster|BarnardFreeman,Georgeh.Kelley,StraboF.Clark
doi:10.7910/DVN/L1XZZ	http://nrs.harvard.edu/urn-3:FHCL:11029773|RemovalofEdwardGreeleyLoring|Barnstable|DanielNickersonJr.,TemperanceColeman,AbbieNickerso
doi:10.7910/DVN/CW9CE	http://nrs.harvard.edu/urn-3:FHCL:11029774|RemovalofEdwardGreeleyLoring|Barnstable|SamuelCrocker,HarrietM.Crocker,MariaCrocker
doi:10.7910/DVN/EVRHU	http://nrs.harvard.edu/urn-3:FHCL:11029775|RemovalofEdwardGreeleyLoring|Beverly|E.E.Lummus,BenjaminKennison,DavidS.Holden
doi:10.7910/DVN/Y489L	http://nrs.harvard.edu/urn-3:FHCL:11029776|RemovalofEdwardGreeleyLoring|Lynn|PaulNewhall,JosiahH.Newhall,WilliamS.GarrisonJr.
doi:10.7910/DVN/TACBM	http://nrs.harvard.edu/urn-3:FHCL:11029777|RemovalofEdwardGreeleyLoring|Fairhaven|WarrenDelano,JamesTrippII,GeorgeAtwood
doi:10.7910/DVN/1KQMN	http://nrs.harvard.edu/urn-3:FHCL:11029778|RemovalofEdwardGreeleyLoring|Framingham|CharlesF.Hovey,FannyH.Bent,GeorgeO.Bent
doi:10.7910/DVN/R7SIK	http://nrs.harvard.edu/urn-3:FHCL:11029779|RemovalofEdwardGreeleyLoring|NewBedford|EdmundAnthony,NathanB.Gifford,CharlesH.Higgins
doi:10.7910/DVN/CG7BV	http://nrs.harvard.edu/urn-3:FHCL:11029780|RemovalofEdwardGreeleyLoring|Rockport|BenjaminH.Smith,BenjaminMarshallJr.,EzraH.Stuart
doi:10.7910/DVN/XN9WP	http://nrs.harvard.edu/urn-3:FHCL:11029781|RemovalofEdwardGreeleyLoring|NorthBrookfield|HiramKnight,GeorgeH.Lowe,WilliamHenryBeecher
doi:10.7910/DVN/JYM2M	http://nrs.harvard.edu/urn-3:FHCL:11029782|RemovalofEdwardGreeleyLoring|Newburyport|RichardPlumer,ThomasButler,JohnL.Lord
doi:10.7910/DVN/WNUAF	http://nrs.harvard.edu/urn-3:FHCL:11029783|RemovalofEdwardGreeleyLoring|Andover|C.E.Stowe,EnochO.Frye,JohnMoore
doi:10.7910/DVN/MCYBB	http://nrs.harvard.edu/urn-3:FHCL:11029784|RemovalofEdwardGreeleyLoring|WestHarwich,SouthDennis|DoaneKilley,SamuelSmith,ElishaParker
doi:10.7910/DVN/35HAE	http://nrs.harvard.edu/urn-3:FHCL:11029785|RemovalofEdwardGreeleyLoring|Mansfield|ElishaRobbins,TimothyP.George,IsaacStearns
doi:10.7910/DVN/LF0G5	http://nrs.harvard.edu/urn-3:FHCL:11029786|RemovalofEdwardGreeleyLoring|Marlborough|S.R.Phelps,LoucyHowe,SusanR.Gay,SarahTrowbridge
doi:10.7910/DVN/EGVRT	http://nrs.harvard.edu/urn-3:FHCL:11029787|RemovalofEdwardGreeleyLoring|Charlton|S.A.Wadsworth,LewisAdams,WilliamDoane
doi:10.7910/DVN/E9QOI	http://nrs.harvard.edu/urn-3:FHCL:11029788|RemovalofEdwardGreeleyLoring|Nantucket|A.M.Folger,WilliamBunker,WesleyBerry,MaryBerry,Jul
doi:10.7910/DVN/FNLW7	http://nrs.harvard.edu/urn-3:FHCL:11029789|RemovalofEdwardGreeleyLoring|NewBedford|H.VanCampen,AmosC.Baker,JohnWilcox,GeorgeHowland
doi:10.7910/DVN/JIDKA	http://nrs.harvard.edu/urn-3:FHCL:11029790|RemovalofEdwardGreeleyLoring|Massachusetts|HoraceBatcheler,DanielA.Tenney,HenryM.Brigham
doi:10.7910/DVN/FQZUK	http://nrs.harvard.edu/urn-3:FHCL:11029791|RemovalofEdwardGreeleyLoring|Princeton|JamesM.Eveleth,CharlesA.Whittaker,NancyEveleth
doi:10.7910/DVN/KF6EB	http://nrs.harvard.edu/urn-3:FHCL:11029792|RemovalofEdwardGreeleyLoring|Hopkinton|J.V.Adams,NathanA.Phipps,JohnH.Miller
doi:10.7910/DVN/PFU9D	http://nrs.harvard.edu/urn-3:FHCL:11029793|RemovalofEdwardGreeleyLoring|Westminster|D.M.Allen,MarcusAmes,IsabellaAllen
doi:10.7910/DVN/PTSIS	http://nrs.harvard.edu/urn-3:FHCL:11029794|RemovalofEdwardGreeleyLoring|Foxborough|SpencerHodges,CalvinGroven,SilvanusRobinson
doi:10.7910/DVN/NY7WR	http://nrs.harvard.edu/urn-3:FHCL:11029795|RemovalofEdwardGreeleyLoring|Berlin|OliverSmith,EdwinSawyer,JohnG.Fosgate
doi:10.7910/DVN/J001T	http://nrs.harvard.edu/urn-3:FHCL:11029796|RemovalofEdwardGreeleyLoring|Boston|EdmundJackson,AlvinAdams,DanielF.Child,CharlesK.Wh
doi:10.7910/DVN/CJRRG	http://nrs.harvard.edu/urn-3:FHCL:11029797|AgainsttheremovalofEdwardGreeleyLoring|Weymouth|JeremiahGove,JosiahLitchfield,SamuelCurtis
doi:10.7910/DVN/TCNV0	http://nrs.harvard.edu/urn-3:FHCL:11029798|RemovalofEdwardGreeleyLoring|Watertown|W.H.Ingraham,WilliamWebster,HoraceClark
doi:10.7910/DVN/UDLGO	http://nrs.harvard.edu/urn-3:FHCL:11029799|RemovalofEdwardGreeleyLoring|Barnstable|AlvanHowes,NancyL.Howes,DavidTaylor
doi:10.7910/DVN/RWHUJ	http://nrs.harvard.edu/urn-3:FHCL:11029800|RemovalofEdwardGreeleyLoring|Paxton|WilliamB.Rogers,GeorgeS.Lakin,OliverGoodnow
doi:10.7910/DVN/RBPOT	http://nrs.harvard.edu/urn-3:FHCL:11029801|RemovalofEdwardGreeleyLoring|Massachusetts|GeorgeB.Sherman,PhilipB.Bowers,WilliamF.Brooks
doi:10.7910/DVN/KQFES	http://nrs.harvard.edu/urn-3:FHCL:11029802|RemovalofEdwardGreeleyLoring|Wayland|DavidLeeChild,MariaLydiaChild,WilliamR.Dudley
doi:10.7910/DVN/7ZJAW	http://nrs.harvard.edu/urn-3:FHCL:11029803|RemovalofEdwardGreeleyLoring|Essex|WarrenLow,WilliamN.Andrews,DanielHildreth
doi:10.7910/DVN/ICQAX	http://nrs.harvard.edu/urn-3:FHCL:11029804|RemovalofEdwardGreeleyLoring|WestNewton|JohnAyres,HelenF.Ayres,HarrietPeirce
doi:10.7910/DVN/LCEHN	http://nrs.harvard.edu/urn-3:FHCL:11029805|RemovalofEdwardGreeleyLoring|Holden|JohnRichardson,JasonMann,JohnE.Chaffin
doi:10.7910/DVN/WHRCY	http://nrs.harvard.edu/urn-3:FHCL:11029806|RemovalofEdwardGreeleyLoring|Reading|E.M.Horton,WilliamParker,AlfredBaldwin
doi:10.7910/DVN/ALYOT	http://nrs.harvard.edu/urn-3:FHCL:11029807|RemovalofEdwardGreeleyLoring|Newburyport|MargaretH.Andrews,HannahR.Andrews,EuniceL.Sanborn
doi:10.7910/DVN/KFVLK	http://nrs.harvard.edu/urn-3:FHCL:11029808|RemovalofEdwardGreeleyLoring|Florence|SamuelL.Hill,ChesterDamon,AlfredC.Critchlow,Elisha
doi:10.7910/DVN/BDSHQ	http://nrs.harvard.edu/urn-3:FHCL:11029809|RemovalofEdwardGreeleyLoring|Manchester|C.W.Reding,LizzieA.Elwell,JohnCollins
doi:10.7910/DVN/8CH8B	http://nrs.harvard.edu/urn-3:FHCL:11029810|RemovalofEdwardGreeleyLoring|Gloucester|ThomasHaskell,AlexanderBray,WarnerBassett
doi:10.7910/DVN/CRG9U	http://nrs.harvard.edu/urn-3:FHCL:11029811|RemovalofEdwardGreeleyLoring|Notavailable|W.A.McGillis,GeorgeRadcliffe,WilliamB.Eaton
doi:10.7910/DVN/KRDNT	http://nrs.harvard.edu/urn-3:FHCL:11029812|RemovalofEdwardGreeleyLoring|Charlestown|AldenSampson,JosephL.Hart,JohnRandall
doi:10.7910/DVN/WPANY	http://nrs.harvard.edu/urn-3:FHCL:11029813|RemovalofEdwardGreeleyLoring|SouthReading|NoahSmith,JohnGould,JohnG.Brown
doi:10.7910/DVN/1VNQV	http://nrs.harvard.edu/urn-3:FHCL:11029814|RemovalofEdwardGreeleyLoring|Salem|JosiahHayward,JamesH.Battis,JosephH.Fowler
doi:10.7910/DVN/CTCAQ	http://nrs.harvard.edu/urn-3:FHCL:11029815|RemovalofEdwardGreeleyLoring|Waltham|N.Sherman,WilliamPorter,CharlesPeck
doi:10.7910/DVN/ZL5LA	http://nrs.harvard.edu/urn-3:FHCL:11029816|RemovalofEdwardGreeleyLoring|Massachusetts|MosesKelly,JamesComstock,SpauldingHervey,DorcasA.K
doi:10.7910/DVN/XMJ9G	http://nrs.harvard.edu/urn-3:FHCL:11029817|RemovalofEdwardGreeleyLoring|Haverhill|McGrillis,GilbertGerrish,DanielWalton,WilliamPerki
doi:10.7910/DVN/SVHQB	http://nrs.harvard.edu/urn-3:FHCL:11029818|RemovalofEdwardGreeleyLoring|Sudbury|ErustusDickinson,WilliamA.Clapp,LinusH.Shaw
doi:10.7910/DVN/VD1N2	http://nrs.harvard.edu/urn-3:FHCL:11029819|RemovalofEdwardGreeleyLoring|SouthDanvers|E.F.Burnham,SamuelFarnsworth,AsaP.Stone
doi:10.7910/DVN/GYDU6	http://nrs.harvard.edu/urn-3:FHCL:11029820|RemovalofEdwardGreeleyLoring|Bellingham|EliabWright,MaryW.C.Wright,SenecaWight
doi:10.7910/DVN/YG2C5	http://nrs.harvard.edu/urn-3:FHCL:11029821|RemovalofEdwardGreeleyLoring|SuffolkCounty|SamuelMay,FrancisJackson,WilliamLloydGarrison,Will
doi:10.7910/DVN/DE4S9	http://nrs.harvard.edu/urn-3:FHCL:11029823|RemovalofEdwardGreeleyLoring|SouthScituate|JamesB.Knapp,WilliamC.Solman,WilliamSylvester
doi:10.7910/DVN/9N6DJ	http://nrs.harvard.edu/urn-3:FHCL:11029824|RemovalofEdwardGreeleyLoring|Worcester|PhilipL.Moen,HenryChapin,CharlesLewis,SarahE.Wall,
doi:10.7910/DVN/LO20Q	http://nrs.harvard.edu/urn-3:FHCL:11029825|RemovalofEdwardGreeleyLoring|Stoneham|SilasDean,CharlesB.Stearne,ReubenLockeJr.
doi:10.7910/DVN/BFMR3	http://nrs.harvard.edu/urn-3:FHCL:11029826|RemovalofEdwardGreeleyLoring|Chesterfield,Worthington,Huntington|AsaMerritt,ClarissaH.Merritt,WilliamHiggins
doi:10.7910/DVN/GVWT9	http://nrs.harvard.edu/urn-3:FHCL:11029827|RemovalofEdwardGreeleyLoring|Malden|D.B.Morey,GeorgeBailey,ThomasRay
doi:10.7910/DVN/GKRUN	http://nrs.harvard.edu/urn-3:FHCL:11029828|RemovalofEdwardGreeleyLoring|Worcester|JosephW.Mason,GeorgeH.Harlow,EdwardF.Walcott
doi:10.7910/DVN/EZ3FI	http://nrs.harvard.edu/urn-3:FHCL:11029829|RemovalofEdwardGreeleyLoring|Sharon|JoelHewins,DanielPettee,BenjaminIde
doi:10.7910/DVN/92NHX	http://nrs.harvard.edu/urn-3:FHCL:11029830|RemovalofEdwardGreeleyLoring|Groton|CrawfordNightingale,AaronCorey,SamuelBowers
doi:10.7910/DVN/GSGNK	http://nrs.harvard.edu/urn-3:FHCL:11029831|RemovalofEdwardGreeleyLoring|Massachusetts|VelorausLott,GeorgeS.Ball,HarveyBradish
doi:10.7910/DVN/1MPQI	http://nrs.harvard.edu/urn-3:FHCL:11029832|RemovalofEdwardGreeleyLoring|SouthScituate|DanielOtis,JoshuaJames,MaryOtis
doi:10.7910/DVN/RZGWB	http://nrs.harvard.edu/urn-3:FHCL:11029833|RemovalofEdwardGreeleyLoring|Massachusetts|E.G.Murdock,SamuelHenry,SanfordHoward
doi:10.7910/DVN/MIQSS	http://nrs.harvard.edu/urn-3:FHCL:11029834|RemovalofEdwardGreeleyLoring|Plymouth|NathanielHarlow,AndrewAlderson,RebeccaE.Burgess
doi:10.7910/DVN/SOMVX	http://nrs.harvard.edu/urn-3:FHCL:11029835|RemovalofEdwardGreeleyLoring|Pembroke|SamuelBrown,MariaBrown,IsaacM.Cox
doi:10.7910/DVN/LQOYK	http://nrs.harvard.edu/urn-3:FHCL:11029836|RemovalofEdwardGreeleyLoring|Blackstone|CalebThayer,WilliamH.Benson,CalebTaft
doi:10.7910/DVN/WLIFR	http://nrs.harvard.edu/urn-3:FHCL:11029837|RemovalofEdwardGreeleyLoring|Weymouth|MariaWestonChapman,MariaCowing,MarciaE.P.Hunt
doi:10.7910/DVN/NXVO6	http://nrs.harvard.edu/urn-3:FHCL:11006384|Requesttousechamber|Boston|FrancisJackson,SamuelMayJr.,RobertF.Wallcut
doi:10.7910/DVN/QMIM5	http://nrs.harvard.edu/urn-3:FHCL:11006385|Equalelectivefranchiseforwomen|Abington|ElbridgeG.Denham,HarriettDenham,WatsonBates
doi:10.7910/DVN/EUDIX	http://nrs.harvard.edu/urn-3:FHCL:11029838|Equalelectivefranchiseforwomen|Worcester|SarahE.Wall
doi:10.7910/DVN/LGNO8	http://nrs.harvard.edu/urn-3:FHCL:11029839|Equalelectivefranchiseforwomen|Nantucket|AnnaGardner,HannahGardner,RolandGardner,AlfredFolg
doi:10.7910/DVN/QCIMP	http://nrs.harvard.edu/urn-3:FHCL:11018088|Againsttherenditionoffugitiveslaves|Fitchburg|JohnT.Farwell,JacobHaskell,JohnUpton
doi:10.7910/DVN/ZKSTA	http://nrs.harvard.edu/urn-3:FHCL:11029840|Againsttherenditionoffugitiveslaves|Abington|DavidPool,CharlesA.Pool,RossamondS.Pool
doi:10.7910/DVN/4VHPF	http://nrs.harvard.edu/urn-3:FHCL:11029841|Againsttherenditionoffugitiveslaves|Mendon,Uxbridge,Blackstone|EliabM.Perham,WillardH.Swan,FrancisC.Aldrich
doi:10.7910/DVN/53Y72	http://nrs.harvard.edu/urn-3:FHCL:11029842|Againsttherenditionoffugitiveslaves|Weymouth|SamuelL.Rockwood,AlbertFord,ElizaA.Ford
doi:10.7910/DVN/YT682	http://nrs.harvard.edu/urn-3:FHCL:11029843|Againsttherenditionoffugitiveslaves|Weymouth|NoahFifield,AshfordBaker,CynthiaCowing,MariaWeston
doi:10.7910/DVN/EC4DF	http://nrs.harvard.edu/urn-3:FHCL:11029844|Againsttherenditionoffugitiveslaves|Hubbardston|AugustusMorse,AlonzoJ.Taft,LucindaMorse
doi:10.7910/DVN/LCPPF	http://nrs.harvard.edu/urn-3:FHCL:11029845|Againsttherenditionoffugitiveslaves|Fitchburg|ElnathanDavis,AbelF.Adams,WilliamJewett
doi:10.7910/DVN/J3ZRO	http://nrs.harvard.edu/urn-3:FHCL:11029846|Againsttherenditionoffugitiveslaves|EastDouglas|S.Leader,MasonFreeman,AustinPackard
doi:10.7910/DVN/IUU4G	http://nrs.harvard.edu/urn-3:FHCL:11029847|Againsttherenditionoffugitiveslaves|Lawrence|CharlesT.Hanson,JohnN.Archer,WendellAbbott
doi:10.7910/DVN/24DBO	http://nrs.harvard.edu/urn-3:FHCL:11029848|Againsttherenditionoffugitiveslaves|Barnstable|AlvanHowes,NancyL.Howes,SarahH.Lovell
doi:10.7910/DVN/SDH4V	http://nrs.harvard.edu/urn-3:FHCL:11029849|Againsttherenditionoffugitiveslaves|Manchester|HenryElwellJr.,LizzieA.Elwell,SamuelCheeverJr.
doi:10.7910/DVN/L83JM	http://nrs.harvard.edu/urn-3:FHCL:11029850|Againsttherenditionoffugitiveslaves|Harwich|JerushaN.Smith,SmithRogers,MercyE.Nickerson
doi:10.7910/DVN/AAHHT	http://nrs.harvard.edu/urn-3:FHCL:11029851|Againsttherenditionoffugitiveslaves|Peru|TurnerJoy,EdwardGoodrich,NathanA.Miner
doi:10.7910/DVN/FMRAP	http://nrs.harvard.edu/urn-3:FHCL:11029852|Againsttherenditionoffugitiveslaves|Cummington|FrancisH.Dawes,MariaE.Bartlett,MercyB.Dawes
doi:10.7910/DVN/WTOEY	http://nrs.harvard.edu/urn-3:FHCL:11029853|Againsttherenditionoffugitiveslaves|Savoy|SamuelDawes,CharlesBowker,LorenzoReed
doi:10.7910/DVN/RYIW1	http://nrs.harvard.edu/urn-3:FHCL:11029854|Againsttherenditionoffugitiveslaves|Monterey|BarnabasBidwell,WilliamHale,JohnD.Bidwell
doi:10.7910/DVN/UJWNM	http://nrs.harvard.edu/urn-3:FHCL:11029855|Againsttherenditionoffugitiveslaves|Middlefield|SamuelSmith,JamesH.Cottrell,LucySmith
doi:10.7910/DVN/UK1SF	http://nrs.harvard.edu/urn-3:FHCL:11029856|Againsttherenditionoffugitiveslaves|Shrewsbury|AdolphusBrigham,ThomasRice,CharlesW.Hill
doi:10.7910/DVN/SHOMY	http://nrs.harvard.edu/urn-3:FHCL:11029857|Againsttherenditionoffugitiveslaves|NorthRehobath|GeorgeW.Wallace,CarolineWallace,ElizaLincoln
doi:10.7910/DVN/NW0VC	http://nrs.harvard.edu/urn-3:FHCL:11029858|Againsttherenditionoffugitiveslaves|Foxborough|FrancisCarpenter,RoxaCarpenter,JobSherman
doi:10.7910/DVN/FQ1IA	http://nrs.harvard.edu/urn-3:FHCL:11029859|Againsttherenditionoffugitiveslaves|Leyden|JohnA.Gibson,JosephGreene,DanielS.Morgan
doi:10.7910/DVN/EHM0B	http://nrs.harvard.edu/urn-3:FHCL:11029860|Againsttherenditionoffugitiveslaves|SouthReading|BenjaminB.Wiley,SamuelH.Adams,LutherCrocker
doi:10.7910/DVN/NWD5H	http://nrs.harvard.edu/urn-3:FHCL:11029861|Againsttherenditionoffugitiveslaves|Hanson|MelzarSprague,CyrusWhite,SethPratt
doi:10.7910/DVN/G368W	http://nrs.harvard.edu/urn-3:FHCL:11029862|Againsttherenditionoffugitiveslaves|Pepperell|EphraimA.Lawrence,HoraceEldridge,HenryJewett
doi:10.7910/DVN/IWIYS	http://nrs.harvard.edu/urn-3:FHCL:11029863|Againsttherenditionoffugitiveslaves|Swansea|WatermanPierce,OtisH.Barney,EzraAllen
doi:10.7910/DVN/8WQLJ	http://nrs.harvard.edu/urn-3:FHCL:11029864|Againsttherenditionoffugitiveslaves|Halifax|EphraimB.Thompson,NathanFullerJr.,CharlesPerkins
doi:10.7910/DVN/NYQNQ	http://nrs.harvard.edu/urn-3:FHCL:11029865|Againsttherenditionoffugitiveslaves|Sherborn|AmoryL.Babcock,JohnU.Morse,RebeccaD.Babcock
doi:10.7910/DVN/HBGC3	http://nrs.harvard.edu/urn-3:FHCL:11029866|Againsttherenditionoffugitiveslaves|Chelsea|L.B.Harwood,MaryA.Collier,AnnaE.Sibley
doi:10.7910/DVN/27ST7	http://nrs.harvard.edu/urn-3:FHCL:11029867|Againsttherenditionoffugitiveslaves|Truro|AmasaPaine,WilliamP.Atkins,LymanB.Rich
doi:10.7910/DVN/2NEKT	http://nrs.harvard.edu/urn-3:FHCL:11029868|Againsttherenditionoffugitiveslaves|EastDennis|JoshuaCrowell,ElijahB.Sears,NathanF.Smalley
doi:10.7910/DVN/LRETM	http://nrs.harvard.edu/urn-3:FHCL:11029869|Againsttherenditionoffugitiveslaves|Greenfield|GeorgePrentice,MaryA.Fisher,SalomeP.Osborn
doi:10.7910/DVN/65HA9	http://nrs.harvard.edu/urn-3:FHCL:11029870|Againsttherenditionoffugitiveslaves|Mansfield|ElishaRobbins,IsaacStearns,WilliamF.Robinson
doi:10.7910/DVN/1TFNW	http://nrs.harvard.edu/urn-3:FHCL:11029871|Againsttherenditionoffugitiveslaves|Wilbraham|MiltonTurner,SumnerSessions,EbenezerCrocker
doi:10.7910/DVN/PQBKA	http://nrs.harvard.edu/urn-3:FHCL:11029872|Againsttherenditionoffugitiveslaves|Boston|JohnL.Whiting,WilliamE.Upham,JaneYoung,WilliamJ.Bu
doi:10.7910/DVN/PNT2Q	http://nrs.harvard.edu/urn-3:FHCL:11029873|Againsttherenditionoffugitiveslaves|Dorchester|WilliamD.Clark,EdwardF.Pierce,WilliamDavenport
doi:10.7910/DVN/B5QZU	http://nrs.harvard.edu/urn-3:FHCL:11029874|Againsttherenditionoffugitiveslaves|Athol|D.C.O'Daniels,NathanSibley,JosephF.Sawtell
doi:10.7910/DVN/RTO5M	http://nrs.harvard.edu/urn-3:FHCL:11029875|Againsttherenditionoffugitiveslaves|Hopkinton|GeorgeW.Hunt,HenryW.Dennis,AlbertAdams
doi:10.7910/DVN/0K33N	http://nrs.harvard.edu/urn-3:FHCL:11029876|Againsttherenditionoffugitiveslaves|Newburyport|RichardPlumer,ThomasButler,AnthonyDavenport
doi:10.7910/DVN/Y7OVE	http://nrs.harvard.edu/urn-3:FHCL:11029877|Againsttherenditionoffugitiveslaves|Salem|EbenBuswell,IsaacParker,SarahJ.Fowler
doi:10.7910/DVN/JZSZL	http://nrs.harvard.edu/urn-3:FHCL:11029878|Againsttherenditionoffugitiveslaves|Norton|JamesDixon,HoratioW.Coswell,HoratioBates
doi:10.7910/DVN/NXYZT	http://nrs.harvard.edu/urn-3:FHCL:11029879|Againsttherenditionoffugitiveslaves|Princeton|JamesM.Eveleth,NancyE.Eveleth,IsaacHartwell
doi:10.7910/DVN/FHHWR	http://nrs.harvard.edu/urn-3:FHCL:11029880|Againsttherenditionoffugitiveslaves|Blackstone|MaryE.Jefferson,ElbridgeDaniels,ElizabethPeck
doi:10.7910/DVN/BBZ4L	http://nrs.harvard.edu/urn-3:FHCL:11029881|Againsttherenditionoffugitiveslaves|Southborough|WilliamJ.Breed,NathanL.Johnson,WilliamGoodwin
doi:10.7910/DVN/72ULN	http://nrs.harvard.edu/urn-3:FHCL:11029882|Againsttherenditionoffugitiveslaves|EastDouglas|RobertPierce,LutherWing,AmosG.Yates
doi:10.7910/DVN/O3Q8N	http://nrs.harvard.edu/urn-3:FHCL:11029883|Againsttherenditionoffugitiveslaves|Dorchester|RichardClap,RichardHumphreys,WilliamB.Trask
doi:10.7910/DVN/T0HPI	http://nrs.harvard.edu/urn-3:FHCL:11029884|Againsttherenditionoffugitiveslaves|Newton|HenryM.Hagar,AlbertBrown,WilliamGuild
doi:10.7910/DVN/X4I9K	http://nrs.harvard.edu/urn-3:FHCL:11029885|Againsttherenditionoffugitiveslaves|Townsend|JohnClement,SamuelJenkins,NathanLitchfield
doi:10.7910/DVN/CL2LA	http://nrs.harvard.edu/urn-3:FHCL:11029886|Againsttherenditionoffugitiveslaves|Scituate|MiltonLitchfield,NoahC.Bailey,CatherineE.Lee
doi:10.7910/DVN/Y4CMD	http://nrs.harvard.edu/urn-3:FHCL:11029887|Againsttherenditionoffugitiveslaves|Fairhaven|AmaziahDelano,NoahSpooner,MaryShove
doi:10.7910/DVN/GJN63	http://nrs.harvard.edu/urn-3:FHCL:11029888|Againsttherenditionoffugitiveslaves|SouthReading|AbnerBicknell,MargaretB.Brown,SamuelKimball
doi:10.7910/DVN/B2QXQ	http://nrs.harvard.edu/urn-3:FHCL:11029889|Againsttherenditionoffugitiveslaves|Stoneham|AbbyNewhall,LydiaD.Hill,MaryM.Whitehouse
doi:10.7910/DVN/5QEGA	http://nrs.harvard.edu/urn-3:FHCL:11029890|Againsttherenditionoffugitiveslaves|Stoneham|D.N.Stevens,JesseCurtis,AmasaFarrier
doi:10.7910/DVN/3QRJS	http://nrs.harvard.edu/urn-3:FHCL:11029891|Againsttherenditionoffugitiveslaves|Massachusetts|WilliamPorter,NewellSherman,JarvisLewis
doi:10.7910/DVN/TOTBI	http://nrs.harvard.edu/urn-3:FHCL:11029892|Againsttherenditionoffugitiveslaves|Gloucester|W.R.G.Mellen,HenrySaunders,AaronWheeler
doi:10.7910/DVN/SHZ5G	http://nrs.harvard.edu/urn-3:FHCL:11029893|Againsttherenditionoffugitiveslaves|Cordaville|SylvesterC.Fay,JohnF.Parmenter,MasonWhiting
